"","mode","ox.red","error","control.changes","Ns.changes","counter.inc.","Ns","I.Range","time.s","control.mA","Ewe.V","X.I..mA","dq.mA.h","X.Q.Qo..mA.h","Energy.W.h","Q.charge.discharge.mA.h","half.cycle"
"702",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,7025.93433371396,1.26699995994568,0.10078003257513,1.26619005203247,0.00351711923943626,-0.0895255820733971,0.000259533595097728,0.545134591579371,3
"703",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,7035.93433418893,1.26699995994568,0.100740663707256,1.26697754859924,0.00351710567295551,-0.0860084764004416,0.000259888028087278,0.548651697252327,3
"704",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,7045.93433466391,1.26699995994568,0.10050443559885,1.26579642295837,0.00351708620819781,-0.0824913901922438,0.000260242309789236,0.552168783460524,3
"705",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,7055.93433513888,1.26699995994568,0.100622549653053,1.26599323749542,0.00351710316220919,-0.0789742870300346,0.000260596321601745,0.555685886622734,3
"706",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,7065.93433561386,1.26699995994568,0.100622549653053,1.26579642295837,0.00351708489590221,-0.0754572021341324,0.000260950108025497,0.559202971518636,3
"707",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,7075.93433608883,1.26699995994568,0.100465066730976,1.26619005203247,0.00351707778546545,-0.0719401243486669,0.000261303617211093,0.562720049304101,3
"708",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,7085.93433656381,1.26699995994568,0.100425697863102,1.26619005203247,0.00351711803436279,-0.0684230063143041,0.000261656907117873,0.566237167338464,3
"709",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,7095.93433703878,1.26699995994568,0.100386328995228,1.26619005203247,0.00351711169918378,-0.0649058946151204,0.000262010056061423,0.569754279037648,3
"710",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,7105.93433751375,1.26699995994568,0.100386328995228,1.26540267467499,0.00351706444263458,-0.0613888301724858,0.000262363131551263,0.573271343480282,3
"711",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,7115.93433798873,1.26699995994568,0.100228846073151,1.26599323749542,0.00351707833078172,-0.0578717518417041,0.000262715914964023,0.576788421811064,3
"712",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,7125.9343384637,1.26699995994568,0.100150100886822,1.2663871049881,0.00351709933439891,-0.0543546525073051,0.000263068345278461,0.580305521145463,3
"713",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,7135.93433893868,1.26699995994568,0.100150100886822,1.26619005203247,0.00351709419025315,-0.050837558317052,0.000263420408848674,0.583822615335716,3
"714",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,7145.93433941365,1.26699995994568,0.0999532490968704,1.2663871049881,0.00351707997090287,-0.0473204783461491,0.000263772090949376,0.587339695306619,3
"715",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,7155.93433988863,1.26699995994568,0.0998745039105415,1.2663871049881,0.00351703305323919,-0.0438034452929099,0.000264123373110676,0.590856728359858,3
"716",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,7165.9343403636,1.26699995994568,0.0997563898563385,1.26579642295837,0.00351706772671805,-0.0402863775661919,0.00026447429885217,0.594373796086576,3
"717",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,7175.93434083858,1.26699995994568,0.0997170209884644,1.26619005203247,0.00351706859979365,-0.0367693089663982,0.000264824908610666,0.59789086468637,3
"718",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,7185.93434131355,1.26699995994568,0.0995989069342613,1.26619005203247,0.00351708818044927,-0.033252220785949,0.000265175206627267,0.601407952866819,3
"719",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,7195.93434178852,1.26699995994568,0.099520169198513,1.26619005203247,0.00351704519377814,-0.0297351755921708,0.000265525228851853,0.604924998060597,3
"720",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,7205.9343422635,1.26699995994568,0.0994414240121841,1.26717448234558,0.00351714286327362,-0.0262180327288972,0.000265875014728557,0.608442140923871,3
"721",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,7215.93434273847,1.26699995994568,0.0993233174085617,1.26658391952515,0.00351716288089752,-0.0227008698479997,0.000266224498873553,0.611959303804768,3
"722",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,7225.93434321345,1.26699995994568,0.099283941090107,1.26559948921204,0.00351715970893701,-0.0191837101390627,0.000266573682966175,0.615476463513705,3
"723",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,7235.93434368842,1.26699995994568,0.0990870893001556,1.26599323749542,0.0035171194589138,-0.0156665906801489,0.000266922556679862,0.618993582972619,3
"724",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,7245.9343441634,1.26699995994568,0.0990477204322815,1.2663871049881,0.00351715500844849,-0.0121494356717004,0.000267271130993549,0.622510737981068,3
"725",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,7255.93434463837,1.26699995994568,0.0989296063780785,1.26678073406219,0.00351712635205852,-0.00863230931964186,0.000267619354898707,0.626027864333126,3
"726",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,7265.93434511335,1.26699995994568,0.0988508611917496,1.26579642295837,0.00351705744842688,-0.00511525187121497,0.000267967253228485,0.629544921781553,3
"727",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,7275.93034558813,1.26699995994568,0.0988508611917496,1.26599323749542,0.00351573850486014,-0.00159951336635484,0.000268314745261318,0.633060660286413,3
"728",1,FALSE,FALSE,FALSE,TRUE,FALSE,1,115,7275.93234558823,-1.26699995994568,-0.0163481142371893,-1.22852349281311,-6.82513051562839e-07,-0.0016001958794064,0.00026831475641912,-6.82513051562839e-07,4
"729",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7285.9323460632,-1.26699995994568,-0.0845383554697037,-1.26750028133392,-0.00352143803536892,-0.00512163391477532,0.000268605891194367,-0.00352212054842048,4
"730",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7295.93234653817,-1.26699995994568,-0.0677270218729973,-1.26769709587097,-0.00352141058729755,-0.00864304450207286,0.000268874300349085,-0.00704353113571803,4
"731",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7305.93234701315,-1.26699995994568,-0.0578843168914318,-1.26789402961731,-0.00352142436676555,-0.0121644688688384,0.000269093629775361,-0.0105649555024836,4
"732",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7315.93234748812,-1.26699995994568,-0.0527661107480526,-1.26809084415436,-0.00352138532625304,-0.0156858541950915,0.000269287420488885,-0.0140863408287366,4
"733",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7325.9323479631,-1.26699995994568,-0.0498920418322086,-1.26848447322845,-0.00352142086565495,-0.0192072750607464,0.000269467553007966,-0.0176077616943916,4
"734",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7335.93234843807,-1.26699995994568,-0.0480416156351566,-1.26750028133392,-0.00352144339568085,-0.0227287184564273,0.000269639572425279,-0.0211292050900724,4
"735",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7345.93234891305,-1.26699995994568,-0.0467817485332489,-1.26769709587097,-0.00352143027239376,-0.026250148728821,0.000269806317890399,-0.0246506353624662,4
"736",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7355.93234938802,-1.26699995994568,-0.0461518168449402,-1.26769709587097,-0.00352141835285558,-0.0297715670816766,0.000269969636274002,-0.0281720537153218,4
"737",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7365.932349863,-1.26699995994568,-0.0456006228923798,-1.26789402961731,-0.00352143694314692,-0.0332930040248235,0.000270131091260897,-0.0316934906584687,4
"738",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7375.93235033797,-1.26699995994568,-0.0454431399703026,-1.26750028133392,-0.00352144766006205,-0.0368144516848856,0.0002702913980349,-0.0352149383185307,4
"739",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7385.93235081295,-1.26699995994568,-0.0452069155871868,-1.26828765869141,-0.0035214498465591,-0.0403359015314447,0.000270451038014203,-0.0387363881650898,4
"740",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7395.93235128792,-1.26699995994568,-0.0451281741261482,-1.26750028133392,-0.00352149982485506,-0.0438574013562997,0.000270610117500651,-0.0422578879899449,4
"741",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7405.93235176289,-1.26699995994568,-0.044970691204071,-1.26809084415436,-0.0035215024471283,-0.047378903803428,0.000270768697456352,-0.0457793904370732,4
"742",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7415.93235223787,-1.26699995994568,-0.0450100600719452,-1.26730346679688,-0.00352151130808724,-0.0509004151115153,0.000270926831793534,-0.0493009017451604,4
"743",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7425.93235271284,-1.26699995994568,-0.0447738356888294,-1.26789402961731,-0.00352142261670695,-0.0544218377282222,0.000271084677960909,-0.0528223243618674,4
"744",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7435.93235318782,-1.26699995994568,-0.0444195009768009,-1.26730346679688,-0.00352143027305603,-0.0579432680012782,0.000271241936048115,-0.0563437546349234,4
"745",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7445.93235366279,-1.26699995994568,-0.0444588698446751,-1.26809084415436,-0.00352140008952883,-0.0614646680908071,0.000271398653841794,-0.0598651547244522,4
"746",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7455.93235413777,-1.26699995994568,-0.0443801283836365,-1.26848447322845,-0.00352144438154168,-0.0649861124723487,0.000271554936964743,-0.0633865991059939,4
"747",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7465.93235461274,-1.26699995994568,-0.0443407595157623,-1.26809084415436,-0.00352140545030435,-0.0685075179226531,0.00027171091923215,-0.0669080045562983,4
"748",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7475.93235508772,-1.26699995994568,-0.0442226454615593,-1.26789402961731,-0.00352144066207939,-0.0720289585847325,0.000271866860134971,-0.0704294452183777,4
"749",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7485.93235556269,-1.26699995994568,-0.0441832765936852,-1.26789402961731,-0.00352144514229563,-0.0755504037270281,0.000272022488399671,-0.0739508903606733,4
"750",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7495.93235603767,-1.26699995994568,-0.0440257899463177,-1.26809084415436,-0.00352144875268141,-0.0790718524797095,0.000272177857202143,-0.0774723391133547,4
"751",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7505.93235651264,-1.26699995994568,-0.0439076796174049,-1.26730346679688,-0.00352145258175002,-0.0825933050614595,0.000272332869167151,-0.0809937916951047,4
"752",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7515.93235698761,-1.26699995994568,-0.0438683070242405,-1.26730346679688,-0.00352143486294481,-0.0861147399244044,0.000272487530783383,-0.0845152265580495,4
"753",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7525.93235746259,-1.26699995994568,-0.0438289381563663,-1.26769709587097,-0.00352143420901563,-0.08963617413342,0.000272642055698034,-0.0880366607670652,4
"754",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7535.93235793756,-1.26699995994568,-0.0438683070242405,-1.26789402961731,-0.00352148024982876,-0.0931576543832488,0.000272796378242958,-0.0915581410168939,4
"755",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7545.93235841254,-1.26699995994568,-0.0437895655632019,-1.26789402961731,-0.00352150463395649,-0.0966791590172052,0.000272950450440953,-0.0950796456508504,4
"756",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7555.93235888751,-1.26699995994568,-0.0437108241021633,-1.26828765869141,-0.0035214862612221,-0.100200645278427,0.000273104542934925,-0.0986011319120725,4
"757",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7565.93235936249,-1.26699995994568,-0.0437895655632019,-1.26710665225983,-0.00352145947111977,-0.103722104749547,0.000273258514162916,-0.102122591383192,4
"758",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7575.93235983746,-1.26699995994568,-0.0436320826411247,-1.26769709587097,-0.00352149610559146,-0.107243600855139,0.000273412507652097,-0.105644087488784,4
"759",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7585.93236031244,-1.26699995994568,-0.0437895655632019,-1.26750028133392,-0.00352148560696178,-0.1107650864621,0.000273566553893345,-0.109165573095746,4
"760",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7595.93236078741,-1.26699995994568,-0.0437895655632019,-1.26789402961731,-0.00352150419718689,-0.114286590659287,0.000273720827823794,-0.112687077292932,4
"761",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7605.93236126238,-1.26699995994568,-0.0438289381563663,-1.26710665225983,-0.00352149719946914,-0.117808087858756,0.000273875303649291,-0.116208574492402,4
"762",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7615.93236173736,-1.26699995994568,-0.0439864210784435,-1.26809084415436,-0.003521484949655,-0.121329572808411,0.000274029976643263,-0.119730059442057,4
"763",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7625.93236221233,-1.26699995994568,-0.0440651625394821,-1.26789402961731,-0.00352152311556869,-0.12485109592398,0.000274184928047896,-0.123251582557625,4
"764",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7635.93236268731,-1.26699995994568,-0.0441439040005207,-1.26789402961731,-0.00352150332285298,-0.128372599246833,0.000274340131274359,-0.126773085880478,4
"765",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7645.93236316228,-1.26699995994568,-0.0441439040005207,-1.26730346679688,-0.00352153448826737,-0.1318941337351,0.000274495701070733,-0.130294620368746,4
"766",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7655.93236363726,-1.26699995994568,-0.0442226454615593,-1.26730346679688,-0.003521592561139,-0.135415726296239,0.000274651538586754,-0.133816212929885,4
"767",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7665.93236411223,-1.26699995994568,-0.0443407595157623,-1.26789402961731,-0.00352159223477046,-0.13893731853101,0.000274807653603453,-0.137337805164655,4
"768",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7675.93236458721,-1.26699995994568,-0.0445769838988781,-1.26769709587097,-0.00352158020291064,-0.142458898733921,0.000274964129178364,-0.140859385367566,4
"769",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7685.93236506218,-1.26699995994568,-0.0445376113057137,-1.26769709587097,-0.00352159792025884,-0.145980496654179,0.000275121087732587,-0.144380983287825,4
"770",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7695.93236553716,-1.26699995994568,-0.0447738356888294,-1.26730346679688,-0.00352157484591007,-0.149502071500089,0.00027527848526457,-0.147902558133735,4
"771",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7705.93236601213,-1.26699995994568,-0.0450100600719452,-1.26710665225983,-0.00352158151626587,-0.153023653016355,0.000275436457459325,-0.15142413965,4
"772",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7715.9323664871,-1.26699995994568,-0.0450494326651096,-1.26690971851349,-0.00352155832999282,-0.156545211346348,0.000275594866593928,-0.154945697979993,4
"773",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7725.93236696208,-1.26699995994568,-0.0452856570482254,-1.26809084415436,-0.00352153142823113,-0.160066742774579,0.000275753879819667,-0.158467229408224,4
"774",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7735.93236743705,-1.26699995994568,-0.0452856570482254,-1.26730346679688,-0.00352155209713512,-0.163588294871714,0.000275913627558745,-0.16198878150536,4
"775",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7745.93236791203,-1.26699995994568,-0.0456006228923798,-1.26789402961731,-0.00352149534391032,-0.167109790215625,0.00027607399451444,-0.16551027684927,4
"776",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7755.932368387,-1.26699995994568,-0.0459549613296986,-1.26750028133392,-0.00352145804776086,-0.170631248263386,0.000276235150090726,-0.169031734897031,4
"777",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7765.93236886198,-1.26699995994568,-0.0461518168449402,-1.26730346679688,-0.00352154345989227,-0.174152791723278,0.000276397119484406,-0.172553278356923,4
"778",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7775.93236933695,-1.26699995994568,-0.0463486686348915,-1.26769709587097,-0.0035215526434448,-0.177674344366723,0.000276560047103753,-0.176074831000368,4
"779",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7785.93236981193,-1.26699995994568,-0.0466242656111717,-1.26828765869141,-0.00352154477205541,-0.181195889138778,0.000276723883985744,-0.179596375772423,4
"780",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7795.9323702869,-1.26699995994568,-0.0468998588621616,-1.26809084415436,-0.00352155887789196,-0.18471744801667,0.000276888677408762,-0.183117934650315,4
"781",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7805.93237076188,-1.26699995994568,-0.0472541972994804,-1.26750028133392,-0.0035215104293161,-0.188238958445986,0.000277054479727249,-0.186639445079631,4
"782",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7815.93237123685,-1.26699995994568,-0.0475297942757607,-1.26750028133392,-0.00352153437905841,-0.191760492825045,0.000277221434240309,-0.19016097945869,4
"783",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7825.93237171182,-1.26699995994568,-0.0480022430419922,-1.26750028133392,-0.00352156445423762,-0.195282057279282,0.000277389683696757,-0.193682543912927,4
"784",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7835.9323721868,-1.26699995994568,-0.0483959503471851,-1.26769709587097,-0.00352157724963294,-0.198803634528915,0.000277559299634688,-0.19720412116256,4
"785",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7845.93237266177,-1.26699995994568,-0.0487896576523781,-1.26809084415436,-0.00352161672857073,-0.202325251257486,0.000277730365939441,-0.200725737891131,4
"786",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7855.93237313675,-1.26699995994568,-0.0492621101438999,-1.26809084415436,-0.00352158501605193,-0.205846836273538,0.000277903084242351,-0.204247322907183,4
"787",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7865.93237361172,-1.26699995994568,-0.04981330037117,-1.26789402961731,-0.00352157571812471,-0.209368411991662,0.000278077598921459,-0.207768898625308,4
"788",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7875.9323740867,-1.26699995994568,-0.0504432320594788,-1.26769709587097,-0.00352156401859389,-0.212889976010256,0.000278254131832513,-0.211290462643901,4
"789",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7885.93237456167,-1.26699995994568,-0.0511519089341164,-1.26690971851349,-0.0035215446619855,-0.216411520672242,0.000278432989613046,-0.214812007305887,4
"790",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7895.93237503665,-1.26699995994568,-0.0518999546766281,-1.26750028133392,-0.00352154170791308,-0.219933062380155,0.000278614199823858,-0.2183335490138,4
"791",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7905.93237551162,-1.26699995994568,-0.052687369287014,-1.26750028133392,-0.00352155373838213,-0.223454616118537,0.000278797922759753,-0.221855102752182,4
"792",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7915.93237598659,-1.26699995994568,-0.0533566735684872,-1.26769709587097,-0.0035215279270543,-0.226976144045591,0.000278984558345486,-0.225376630679236,4
"793",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7925.93237646157,-1.26699995994568,-0.0543803125619888,-1.26828765869141,-0.00352159551229742,-0.230497739557889,0.000279174377151025,-0.228898226191534,4
"794",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7935.93237693654,-1.26699995994568,-0.0555220656096935,-1.26809084415436,-0.00352158031231827,-0.234019319870207,0.000279367808561939,-0.232419806503852,4
"795",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7945.93237741152,-1.26699995994568,-0.0566638223826885,-1.26769709587097,-0.00352160535633564,-0.237540925226543,0.000279565221006975,-0.235941411860188,4
"796",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7955.93237788649,-1.26699995994568,-0.058041799813509,-1.26809084415436,-0.00352154597322146,-0.241062471199764,0.000279766897670342,-0.239462957833409,4
"797",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7965.93237836147,-1.26699995994568,-0.0595772601664066,-1.26789402961731,-0.00352147959205839,-0.244583950791823,0.000279973573330667,-0.242984437425468,4
"798",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7975.93237883644,-1.26699995994568,-0.0611914619803429,-1.26730346679688,-0.00352156893875864,-0.248105519730581,0.000280186001604022,-0.246506006364226,4
"799",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7985.93237931142,-1.26699995994568,-0.0631206333637238,-1.26789402961731,-0.00352156008018388,-0.251627079810765,0.000280404716002913,-0.25002756644441,4
"800",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,7995.93237978639,-1.26699995994568,-0.065364770591259,-1.26769709587097,-0.00352154236733913,-0.255148622178104,0.000280630731354286,-0.253549108811749,4
"801",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,8005.93238026137,-1.26699995994568,-0.0680026113986969,-1.26789402961731,-0.00352149315218131,-0.258670115330285,0.00028086560812728,-0.257070601963931,4
