cycle number	ox/red	control changes	Ns changes	time/s	step time/s	Ecell/V	<I>/mA	Capacity/mA.h	Q discharge/mA.h	Q charge/mA.h	dq/mA.h	Efficiency/%	
3.000000000000000E+000	0	0	0	1.211148771491947E+006	9.400001354515553E-002	2.5384436E+000	-5.883172647397393E-001	1.568289422430250E-005	1.568289422430250E-005	0.000000000000000E+000	-3.595272534423404E-006	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211148795491949E+006	1.180000156164169E-001	2.5278847E+000	-5.883262245746048E-001	1.960506939329359E-005	1.960506939329359E-005	0.000000000000000E+000	-3.922175168991089E-006	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211148819491949E+006	1.420000158250332E-001	2.5178776E+000	-5.886052597062825E-001	2.352910449211120E-005	2.352910449211120E-005	0.000000000000000E+000	-3.924035098817613E-006	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211148845491953E+006	1.680000200867653E-001	2.5077126E+000	-5.885306870021634E-001	2.777960459494908E-005	2.777960459494908E-005	0.000000000000000E+000	-4.250500102837881E-006	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211148873491957E+006	1.960000242106617E-001	2.4975872E+000	-5.884949890279407E-001	3.235678851708093E-005	3.235678851708093E-005	0.000000000000000E+000	-4.577183922131857E-006	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211148903491961E+006	2.260000277310610E-001	2.4871073E+000	-5.884115442572895E-001	3.726021862795935E-005	3.726021862795935E-005	0.000000000000000E+000	-4.903430110878414E-006	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211148933491964E+006	2.560000307857990E-001	2.4769030E+000	-5.884246823057235E-001	4.216375814647462E-005	4.216375814647462E-005	0.000000000000000E+000	-4.903539518515269E-006	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211148965491969E+006	2.880000360310078E-001	2.4667382E+000	-5.884738792000314E-001	4.739463793010499E-005	4.739463793010499E-005	0.000000000000000E+000	-5.230879783630371E-006	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211148999491974E+006	3.220000411383808E-001	2.4562974E+000	-5.884130694942529E-001	5.295187331011878E-005	5.295187331011878E-005	0.000000000000000E+000	-5.557235380013784E-006	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211149033491977E+006	3.560000434517860E-001	2.4461720E+000	-5.885868829058752E-001	5.851074980468538E-005	5.851074980468538E-005	0.000000000000000E+000	-5.558876494566600E-006	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211149069491979E+006	3.920000456273556E-001	2.4358497E+000	-5.884137658988395E-001	6.439488781926684E-005	6.439488781926684E-005	0.000000000000000E+000	-5.884138014581468E-006	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211149105491985E+006	4.280000515282154E-001	2.4257240E+000	-5.885121718666536E-001	7.028001050258000E-005	7.028001050258000E-005	0.000000000000000E+000	-5.885122683313157E-006	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211149145491989E+006	4.680000562220812E-001	2.4152048E+000	-5.884935999753014E-001	7.681882904739167E-005	7.681882904739167E-005	0.000000000000000E+000	-6.538818544811673E-006	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211149185491994E+006	5.080000609159470E-001	2.4048429E+000	-5.886019135230769E-001	8.335885107620875E-005	8.335885107620875E-005	0.000000000000000E+000	-6.540022028817071E-006	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211149225492001E+006	5.480000674724579E-001	2.3948357E+000	-5.884541858286255E-001	8.989723199047300E-005	8.989723199047300E-005	0.000000000000000E+000	-6.538380914264255E-006	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211149267492006E+006	5.900000724941492E-001	2.3847497E+000	-5.884621830526720E-001	9.676262494694179E-005	9.676262494694179E-005	0.000000000000000E+000	-6.865392956468794E-006	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211149311492011E+006	6.340000778436661E-001	2.3744664E+000	-5.886395074692696E-001	1.039571086907154E-004	1.039571086907154E-004	0.000000000000000E+000	-7.194483743773567E-006	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211149357492015E+006	6.800000816583633E-001	2.3641441E+000	-5.885188791217905E-001	1.114770727697775E-004	1.114770727697775E-004	0.000000000000000E+000	-7.519964079062144E-006	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211149403492020E+006	7.260000873357058E-001	2.3541367E+000	-5.885017306198376E-001	1.189968180335659E-004	1.189968180335659E-004	0.000000000000000E+000	-7.519745263788435E-006	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211149451492026E+006	7.740000933408737E-001	2.3440113E+000	-5.885805744684079E-001	1.268445600082906E-004	1.268445600082906E-004	0.000000000000000E+000	-7.847741974724663E-006	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211149501492034E+006	8.240001008380204E-001	2.3338070E+000	-5.885900783138325E-001	1.350194234328567E-004	1.350194234328567E-004	0.000000000000000E+000	-8.174863424566057E-006	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211149553492039E+006	8.760001063346863E-001	2.3236816E+000	-5.886519112440904E-001	1.435221741607221E-004	1.435221741607221E-004	0.000000000000000E+000	-8.502750727865431E-006	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211149605492044E+006	9.280001111328602E-001	2.3135955E+000	-5.885458779129349E-001	1.520233931816715E-004	1.520233931816715E-004	0.000000000000000E+000	-8.501219020949469E-006	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211149661492050E+006	9.840001165866852E-001	2.3033519E+000	-5.885512851684832E-001	1.611786362870301E-004	1.611786362870301E-004	0.000000000000000E+000	-9.155243105358548E-006	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211149719492059E+006	1.042000126093626E+000	2.2929113E+000	-5.886555335742054E-001	1.706625325491460E-004	1.706625325491460E-004	0.000000000000000E+000	-9.483896262115902E-006	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211149777492067E+006	1.100000133737922E+000	2.2827859E+000	-5.885536902094598E-001	1.801447876967090E-004	1.801447876967090E-004	0.000000000000000E+000	-9.482255147563086E-006	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211149837492071E+006	1.160000137984753E+000	2.2726998E+000	-5.885822475587476E-001	1.899544925170241E-004	1.899544925170241E-004	0.000000000000000E+000	-9.809704820315042E-006	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211149899492079E+006	1.222000146284699E+000	2.2626138E+000	-5.884881904558015E-001	2.000895682649909E-004	2.000895682649909E-004	0.000000000000000E+000	-1.013507574796677E-005	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211149963492088E+006	1.286000154912472E+000	2.2525277E+000	-5.885908257229980E-001	2.105534065773519E-004	2.105534065773519E-004	0.000000000000000E+000	-1.046383831236098E-005	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211150029492097E+006	1.352000163868070E+000	2.2422841E+000	-5.886454668514824E-001	2.213452416006491E-004	2.213452416006491E-004	0.000000000000000E+000	-1.079183502329720E-005	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211150097492103E+006	1.420000169426203E+000	2.2321980E+000	-5.884999923165894E-001	2.324613534752294E-004	2.324613534752294E-004	0.000000000000000E+000	-1.111611187458038E-005	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211150167492110E+006	1.490000177174807E+000	2.2219150E+000	-5.885034505763662E-001	2.439044773920144E-004	2.439044773920144E-004	0.000000000000000E+000	-1.144312391678492E-005	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211150239492122E+006	1.562000188976526E+000	2.2118683E+000	-5.886872240569274E-001	2.556782238030200E-004	2.556782238030200E-004	0.000000000000000E+000	-1.177374641100566E-005	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211150313492127E+006	1.636000193655491E+000	2.2017035E+000	-5.885471232831887E-001	2.677761376576720E-004	2.677761376576720E-004	0.000000000000000E+000	-1.209791385465198E-005	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211150389492138E+006	1.712000205181539E+000	2.1916962E+000	-5.886474990298010E-001	2.802031422996288E-004	2.802031422996288E-004	0.000000000000000E+000	-1.242700464195675E-005	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211150469492149E+006	1.792000215500593E+000	2.1816101E+000	-5.886363700720135E-001	2.932839522107209E-004	2.932839522107209E-004	0.000000000000000E+000	-1.308080991109212E-005	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211150551492158E+006	1.874000225216150E+000	2.1715240E+000	-5.885975899191839E-001	3.066908989029227E-004	3.066908989029227E-004	0.000000000000000E+000	-1.340694669220183E-005	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211150639492168E+006	1.962000234983861E+000	2.1613200E+000	-5.886305621660343E-001	3.210796475751962E-004	3.210796475751962E-004	0.000000000000000E+000	-1.438874867227342E-005	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211150731492180E+006	2.054000247269869E+000	2.1512339E+000	-5.886130350258935E-001	3.361219827013312E-004	3.361219827013312E-004	0.000000000000000E+000	-1.504233512613508E-005	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211150829492189E+006	2.152000255882740E+000	2.1410296E+000	-5.886497576261722E-001	3.521463386228116E-004	3.521463386228116E-004	0.000000000000000E+000	-1.602435592148039E-005	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211150935492203E+006	2.258000269532204E+000	2.1309435E+000	-5.887739451261998E-001	3.694824625727632E-004	3.694824625727632E-004	0.000000000000000E+000	-1.733612394995160E-005	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211151047492217E+006	2.370000284165144E+000	2.1208575E+000	-5.886743491677552E-001	3.877967780507702E-004	3.877967780507702E-004	0.000000000000000E+000	-1.831431547800700E-005	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211151171492230E+006	2.494000297039747E+000	2.1107714E+000	-5.886089094514211E-001	4.080710870369042E-004	4.080710870369042E-004	0.000000000000000E+000	-2.027430898613400E-005	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211151305492248E+006	2.628000315278769E+000	2.1007643E+000	-5.886921392715713E-001	4.299835196478929E-004	4.299835196478929E-004	0.000000000000000E+000	-2.191243261098862E-005	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211151455492266E+006	2.778000332415104E+000	2.0907569E+000	-5.887056337782265E-001	4.545129238576126E-004	4.545129238576126E-004	0.000000000000000E+000	-2.452940420971976E-005	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211151625492285E+006	2.948000352131203E+000	2.0806708E+000	-5.886864799869588E-001	4.823120108588304E-004	4.823120108588304E-004	0.000000000000000E+000	-2.779908700121774E-005	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211151815492306E+006	3.138000372797251E+000	2.0706241E+000	-5.886817285553426E-001	5.133813276897303E-004	5.133813276897303E-004	0.000000000000000E+000	-3.106931683089998E-005	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211152031492334E+006	3.354000400751829E+000	2.0604987E+000	-5.886908912835220E-001	5.487027857380210E-004	5.487027857380210E-004	0.000000000000000E+000	-3.532145804829068E-005	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211152271492364E+006	3.594000430777669E+000	2.0504916E+000	-5.887381214457680E-001	5.879519987447823E-004	5.879519987447823E-004	0.000000000000000E+000	-3.924921300676134E-005	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211152539492395E+006	3.862000461667776E+000	2.0404842E+000	-5.887230142938330E-001	6.317791615271334E-004	6.317791615271334E-004	0.000000000000000E+000	-4.382716278235118E-005	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211152833492428E+006	4.156000494956970E+000	2.0304770E+000	-5.887073491720410E-001	6.798569338199594E-004	6.798569338199594E-004	0.000000000000000E+000	-4.807777229282591E-005	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211153161492467E+006	4.484000533819199E+000	2.0204697E+000	-5.887176714576015E-001	7.334956613524521E-004	7.334956613524521E-004	0.000000000000000E+000	-5.363872753249274E-005	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211153515492513E+006	4.838000579737127E+000	2.0104625E+000	-5.887128344481863E-001	7.913857642488775E-004	7.913857642488775E-004	0.000000000000000E+000	-5.789010289642546E-005	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211153903492557E+006	5.226000623777509E+000	2.0004158E+000	-5.887474843197881E-001	8.548396669835280E-004	8.548396669835280E-004	0.000000000000000E+000	-6.345390273465050E-005	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211154331492607E+006	5.654000673443079E+000	1.9903299E+000	-5.887532035632380E-001	9.248358893073695E-004	9.248358893073695E-004	0.000000000000000E+000	-6.999622232384152E-005	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211154785492662E+006	6.108000729233027E+000	1.9802831E+000	-5.887066234799997E-001	9.990783448362117E-004	9.990783448362117E-004	0.000000000000000E+000	-7.424245552884208E-005	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211155275492722E+006	6.598000789061189E+000	1.9702759E+000	-5.887252957318492E-001	1.079210408761478E-003	1.079210408761478E-003	0.000000000000000E+000	-8.013206392526627E-005	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211155797492784E+006	7.120000850409269E+000	1.9601899E+000	-5.887430869797841E-001	1.164578166406396E-003	1.164578166406396E-003	0.000000000000000E+000	-8.536775764491824E-005	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211156357492849E+006	7.680000916123390E+000	1.9501039E+000	-5.887531304891274E-001	1.256161997451759E-003	1.256161997451759E-003	0.000000000000000E+000	-9.158383104536269E-005	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211156959492922E+006	8.282000988721848E+000	1.9400966E+000	-5.887609633980743E-001	1.354615925981975E-003	1.354615925981975E-003	0.000000000000000E+000	-9.845392853021622E-005	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211157591492996E+006	8.914001062512398E+000	1.9300894E+000	-5.887693075348679E-001	1.457977660928544E-003	1.457977660928544E-003	0.000000000000000E+000	-1.033617349465688E-004	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211158267493078E+006	9.590001145377755E+000	1.9200821E+000	-5.887550293238312E-001	1.568532785542518E-003	1.568532785542518E-003	0.000000000000000E+000	-1.105551246139738E-004	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211158983493164E+006	1.030600123107433E+001	1.9100748E+000	-5.887409759581473E-001	1.685626838108940E-003	1.685626838108940E-003	0.000000000000000E+000	-1.170940525664224E-004	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211159749493256E+006	1.107200132263824E+001	1.9000676E+000	-5.887213579367726E-001	1.810893675354828E-003	1.810893675354828E-003	0.000000000000000E+000	-1.252668372458882E-004	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211160563493349E+006	1.188600141555071E+001	1.8900210E+000	-5.887633817076010E-001	1.944019632969674E-003	1.944019632969674E-003	0.000000000000000E+000	-1.331259576148457E-004	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211161423493452E+006	1.274600151926279E+001	1.8800137E+000	-5.887324374502175E-001	2.084661287765745E-003	2.084661287765745E-003	0.000000000000000E+000	-1.406416547960705E-004	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211162343493562E+006	1.366600162908435E+001	1.8699670E+000	-5.887534656746064E-001	2.235120524731984E-003	2.235120524731984E-003	0.000000000000000E+000	-1.504592369662391E-004	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211163319493677E+006	1.464200174435973E+001	1.8599204E+000	-5.887459006811158E-001	2.394736098879950E-003	2.394736098879950E-003	0.000000000000000E+000	-1.596155741479662E-004	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211164343493801E+006	1.566600186750293E+001	1.8499131E+000	-5.887631512954441E-001	2.562206526499036E-003	2.562206526499036E-003	0.000000000000000E+000	-1.674704276190864E-004	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211165421493929E+006	1.674400199577212E+001	1.8399059E+000	-5.887615421367467E-001	2.738507920372198E-003	2.738507920372198E-003	0.000000000000000E+000	-1.763013938731618E-004	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211166561494067E+006	1.788400213420391E+001	1.8298591E+000	-5.887480566706907E-001	2.924944827623874E-003	2.924944827623874E-003	0.000000000000000E+000	-1.864369072516759E-004	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211167769494211E+006	1.909200227819383E+001	1.8198520E+000	-5.887213768645397E-001	3.122493579852293E-003	3.122493579852293E-003	0.000000000000000E+000	-1.975487522284190E-004	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211169037494361E+006	2.036000242829323E+001	1.8097659E+000	-5.887427484856876E-001	3.329861883588344E-003	3.329861883588344E-003	0.000000000000000E+000	-2.073683037360509E-004	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211170379494521E+006	2.170200258772820E+001	1.7997587E+000	-5.887384162040799E-001	3.549330508147058E-003	3.549330508147058E-003	0.000000000000000E+000	-2.194686245587137E-004	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211171801494692E+006	2.312400275841355E+001	1.7896332E+000	-5.887371065276963E-001	3.781881693139053E-003	3.781881693139053E-003	0.000000000000000E+000	-2.325511849919955E-004	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211173301494870E+006	2.462400293722749E+001	1.7795471E+000	-5.887539452607697E-001	4.027195866241432E-003	4.027195866241432E-003	0.000000000000000E+000	-2.453141731023788E-004	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211174861495055E+006	2.618400312215090E+001	1.7695398E+000	-5.887412813011719E-001	4.282317118380841E-003	4.282317118380841E-003	0.000000000000000E+000	-2.551212521394094E-004	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211176525495255E+006	2.784800332225859E+001	1.7595326E+000	-5.887667017832324E-001	4.554458204376410E-003	4.554458204376410E-003	0.000000000000000E+000	-2.721410859955682E-004	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211178267495463E+006	2.959000352956355E+001	1.7494860E+000	-5.887518399317797E-001	4.839348711935391E-003	4.839348711935391E-003	0.000000000000000E+000	-2.848905075589816E-004	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211180109495681E+006	3.143200374767184E+001	1.7394394E+000	-5.887732088867291E-001	5.140604372820302E-003	5.140604372820302E-003	0.000000000000000E+000	-3.012556608849102E-004	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211182065495912E+006	3.338800397887826E+001	1.7293139E+000	-5.887458478092554E-001	5.460489654608280E-003	5.460489654608280E-003	0.000000000000000E+000	-3.198852817879783E-004	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211184125496160E+006	3.544800422643311E+001	1.7192672E+000	-5.887418686414644E-001	5.797380875482537E-003	5.797380875482537E-003	0.000000000000000E+000	-3.368912208742566E-004	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211186321496420E+006	3.764400448650122E+001	1.7092600E+000	-5.887518192669468E-001	6.156519527767476E-003	6.156519527767476E-003	0.000000000000000E+000	-3.591386522849401E-004	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211188671496701E+006	3.999400476738811E+001	1.6992133E+000	-5.887471403854730E-001	6.540840623677813E-003	6.540840623677813E-003	0.000000000000000E+000	-3.843210959103373E-004	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211191165496998E+006	4.248800506442785E+001	1.6892060E+000	-5.887711617849813E-001	6.948728249338974E-003	6.948728249338974E-003	0.000000000000000E+000	-4.078876256611612E-004	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211193827497315E+006	4.515000538155437E+001	1.6791989E+000	-5.887774069046322E-001	7.384096483754823E-003	7.384096483754823E-003	0.000000000000000E+000	-4.353682344158490E-004	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211196667497654E+006	4.799000572040677E+001	1.6691916E+000	-5.887733279152578E-001	7.848573275639988E-003	7.848573275639988E-003	0.000000000000000E+000	-4.644767918851641E-004	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211199771498026E+006	5.109400609321892E+001	1.6591449E+000	-5.887455770792651E-001	8.356202856402638E-003	8.356202856402638E-003	0.000000000000000E+000	-5.076295807626512E-004	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211203129498425E+006	5.445200649183244E+001	1.6491376E+000	-5.887716229100427E-001	8.905396007631596E-003	8.905396007631596E-003	0.000000000000000E+000	-5.491931512289578E-004	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211206765498861E+006	5.808800692763180E+001	1.6391304E+000	-5.887563609465100E-001	9.500040003459696E-003	9.500040003459696E-003	0.000000000000000E+000	-5.946439958280988E-004	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211210811499342E+006	6.213400740921497E+001	1.6290838E+000	-5.887690871669136E-001	1.016175111740931E-002	1.016175111740931E-002	0.000000000000000E+000	-6.617111139496167E-004	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211215247499872E+006	6.657000793865882E+001	1.6190765E+000	-5.887573639037740E-001	1.088723111129573E-002	1.088723111129573E-002	0.000000000000000E+000	-7.254799938864178E-004	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211220191500455E+006	7.151400852203369E+001	1.6090692E+000	-5.887669964985629E-001	1.169580454856261E-002	1.169580454856261E-002	0.000000000000000E+000	-8.085734372668796E-004	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211225839501131E+006	7.716200919821858E+001	1.5990226E+000	-5.887808121864933E-001	1.261953633338317E-002	1.261953633338317E-002	0.000000000000000E+000	-9.237317848205566E-004	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211232241501894E+006	8.356400996074080E+001	1.5890154E+000	-5.887636614563323E-001	1.366655450271339E-002	1.366655450271339E-002	0.000000000000000E+000	-1.047018169330226E-003	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211239703502782E+006	9.102601084858179E+001	1.5790081E+000	-5.887640147200350E-001	1.488693161398276E-002	1.488693161398276E-002	0.000000000000000E+000	-1.220377111269368E-003	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211248521503834E+006	9.984401190094650E+001	1.5689614E+000	-5.887572572777525E-001	1.632905997905570E-002	1.632905997905570E-002	0.000000000000000E+000	-1.442128365072939E-003	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211258521505026E+006	1.098440130930394E+002	1.5595845E+000	-5.887615469024722E-001	1.796450891541214E-002	1.796450891541214E-002	0.000000000000000E+000	-1.635448936356439E-003	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211268521506218E+006	1.198440142851323E+002	1.5515866E+000	-5.887839185733893E-001	1.960001999530631E-002	1.960001999530631E-002	0.000000000000000E+000	-1.635511079894172E-003	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211278521507410E+006	1.298440154772252E+002	1.5450070E+000	-5.887796254182308E-001	2.123551914976806E-002	2.123551914976806E-002	0.000000000000000E+000	-1.635499154461755E-003	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211288521508602E+006	1.398440166693181E+002	1.5396488E+000	-5.887634768529562E-001	2.287097344709870E-002	2.287097344709870E-002	0.000000000000000E+000	-1.635454297330644E-003	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211298521509795E+006	1.498440178614110E+002	1.5352362E+000	-5.887815947554595E-001	2.450647807194230E-002	2.450647807194230E-002	0.000000000000000E+000	-1.635504624843598E-003	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211308521510987E+006	1.598440190535039E+002	1.5318873E+000	-5.887719843897838E-001	2.614195600132251E-002	2.614195600132251E-002	0.000000000000000E+000	-1.635477929380205E-003	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211318521512179E+006	1.698440202455968E+002	1.5290112E+000	-5.887608773278143E-001	2.777740307774912E-002	2.777740307774912E-002	0.000000000000000E+000	-1.635447076426612E-003	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211328521513371E+006	1.798440214376897E+002	1.5266473E+000	-5.887566235594006E-001	2.941283833815095E-002	2.941283833815095E-002	0.000000000000000E+000	-1.635435260401832E-003	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211338521514563E+006	1.898440226297826E+002	1.5248350E+000	-5.887536695535577E-001	3.104826539298002E-002	3.104826539298002E-002	0.000000000000000E+000	-1.635427054829068E-003	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211348521515755E+006	1.998440238218755E+002	1.5232984E+000	-5.887598138857110E-001	3.268370951540044E-002	3.268370951540044E-002	0.000000000000000E+000	-1.635444122420417E-003	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211358521516947E+006	2.098440250139683E+002	1.5218407E+000	-5.887697787320877E-001	3.431918131795297E-002	3.431918131795297E-002	0.000000000000000E+000	-1.635471802552541E-003	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211368521518139E+006	2.198440262060612E+002	1.5206193E+000	-5.887803737663777E-001	3.595468255115983E-002	3.595468255115983E-002	0.000000000000000E+000	-1.635501233206855E-003	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211378521519331E+006	2.298440273981541E+002	1.5196344E+000	-5.887632011457442E-001	3.759013608263701E-002	3.759013608263701E-002	0.000000000000000E+000	-1.635453531477187E-003	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211388521520523E+006	2.398440285902470E+002	1.5187676E+000	-5.887605622338579E-001	3.922558228380253E-002	3.922558228380253E-002	0.000000000000000E+000	-1.635446201165517E-003	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211398521521715E+006	2.498440297823399E+002	1.5179402E+000	-5.887765926388987E-001	4.086107301387625E-002	4.086107301387625E-002	0.000000000000000E+000	-1.635490730073717E-003	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211408521522908E+006	2.598440309744328E+002	1.5173886E+000	-5.887741112739907E-001	4.249655685126884E-002	4.249655685126884E-002	0.000000000000000E+000	-1.635483837392595E-003	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211418521524100E+006	2.698440321665257E+002	1.5166794E+000	-5.887741112739907E-001	4.413204068866144E-002	4.413204068866144E-002	0.000000000000000E+000	-1.635483837392595E-003	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211428521525292E+006	2.798440333586186E+002	1.5162066E+000	-5.887768683461108E-001	4.576753218458861E-002	4.576753218458861E-002	0.000000000000000E+000	-1.635491495927175E-003	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211438521526484E+006	2.898440345507115E+002	1.5158126E+000	-5.887779317882142E-001	4.740302663452198E-002	4.740302663452198E-002	0.000000000000000E+000	-1.635494449933370E-003	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211448521527676E+006	2.998440357428044E+002	1.5154974E+000	-5.887656825106523E-001	4.903848705868030E-002	4.903848705868030E-002	0.000000000000000E+000	-1.635460424158308E-003	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211458521528868E+006	3.098440369348973E+002	1.5150641E+000	-5.887810827277800E-001	5.067399026122461E-002	5.067399026122461E-002	0.000000000000000E+000	-1.635503202544318E-003	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211468521530060E+006	3.198440381269902E+002	1.5147095E+000	-5.887739537270125E-001	5.230947366098666E-002	5.230947366098666E-002	0.000000000000000E+000	-1.635483399762048E-003	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211478521531252E+006	3.298440393190831E+002	1.5145519E+000	-5.887561115317211E-001	5.394490749908921E-002	5.394490749908921E-002	0.000000000000000E+000	-1.635433838102553E-003	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211488521532444E+006	3.398440405111760E+002	1.5141186E+000	-5.887530393656445E-001	5.558033280339610E-002	5.558033280339610E-002	0.000000000000000E+000	-1.635425304306878E-003	0.0000000E+000
3.000000000000000E+000	0	0	0	1.211498521533636E+006	3.498440417032689E+002	1.5139215E+000	-5.887594594050097E-001	5.721577594114778E-002	5.721577594114778E-002	0.000000000000000E+000	-1.635443137751685E-003	0.0000000E+000
